Date,Open,High,Low,Close,Adj Close,Volume
1999-03-16,131.125000,131.656250,130.468750,130.718750,83.821121,4547500
1999-03-17,130.687500,130.937500,129.625000,130.156250,83.460426,4524100
1999-03-18,129.781250,132.375000,129.750000,132.250000,84.802986,3506300
1999-03-19,132.312500,132.625000,129.687500,129.687500,83.361572,5526700
1999-03-22,130.062500,130.593750,129.421875,129.937500,83.522232,4603800
1999-03-23,129.312500,129.531250,125.703125,126.187500,81.111801,9713800
1999-03-24,126.843750,127.171875,125.625000,126.906250,81.573814,6280900
1999-03-25,128.062500,129.500000,127.750000,129.500000,83.241005,6639600
1999-03-26,128.625000,129.125000,127.718750,128.562500,82.638420,6159700
1999-03-29,129.156250,131.437500,129.156250,131.156250,84.305618,5863900
1999-03-30,129.937500,131.218750,129.562500,130.468750,83.863701,5401400
1999-03-31,131.156250,131.609375,128.312500,128.375000,82.517891,7413600
1999-04-01,129.687500,129.687500,128.125000,129.343750,83.140594,7683600
1999-04-05,130.937500,132.593750,130.250000,132.406250,85.109123,5791100
1999-04-06,132.187500,132.984375,131.156250,132.093750,84.908249,5381300
1999-04-07,132.687500,133.375000,131.375000,133.156250,85.591202,6248600
1999-04-08,133.187500,134.937500,132.281250,134.843750,86.675957,5909100
1999-04-09,134.437500,135.500000,133.593750,134.875000,86.695976,4365800
1999-04-12,133.468750,136.406250,133.218750,136.312500,87.619995,8213200
